id,name,quarter,avg_d,avg_u,avg_l,lau_name,country,nuts_2,nuts_3,population
ES_38038,Santa Cruz de Tenerife,2020-07-01,116.97,115.93,24.05,Santa Cruz de Tenerife,ES,ES70,ES709,209194
ES_38038,Santa Cruz de Tenerife,2020-10-01,126.11,107.48,21.46,Santa Cruz de Tenerife,ES,ES70,ES709,209194
ES_38038,Santa Cruz de Tenerife,2021-01-01,131.15,110.05,22.7,Santa Cruz de Tenerife,ES,ES70,ES709,209194
ES_38038,Santa Cruz de Tenerife,2021-04-01,186.3,127.25,23.7,Santa Cruz de Tenerife,ES,ES70,ES709,209194
ES_38038,Santa Cruz de Tenerife,2021-07-01,190.55,134.41,21.08,Santa Cruz de Tenerife,ES,ES70,ES709,209194
ES_38038,Santa Cruz de Tenerife,2021-10-01,180.87,130.31,22.43,Santa Cruz de Tenerife,ES,ES70,ES709,209194
ES_38038,Santa Cruz de Tenerife,2022-01-01,197.61,137.68,22.81,Santa Cruz de Tenerife,ES,ES70,ES709,209194
ES_39075,Santander,2019-01-01,100.91,90.01,24.33,Santander,ES,ES13,ES130,173375
ES_39075,Santander,2019-04-01,102.01,85.02,24.55,Santander,ES,ES13,ES130,173375
ES_39075,Santander,2019-07-01,114.13,98.63,23.6,Santander,ES,ES13,ES130,173375
ES_39075,Santander,2019-10-01,120.46,107.93,20.61,Santander,ES,ES13,ES130,173375
ES_39075,Santander,2020-01-01,110.24,94.46,20.98,Santander,ES,ES13,ES130,173375
ES_39075,Santander,2020-04-01,117.72,104.98,21.47,Santander,ES,ES13,ES130,173375
ES_39075,Santander,2020-07-01,128.67,109.6,20.78,Santander,ES,ES13,ES130,173375
ES_39075,Santander,2020-10-01,135.12,112.83,19.87,Santander,ES,ES13,ES130,173375
ES_39075,Santander,2021-01-01,153.58,122.96,18.74,Santander,ES,ES13,ES130,173375
ES_39075,Santander,2021-04-01,166.96,124.07,19.7,Santander,ES,ES13,ES130,173375
ES_39075,Santander,2021-07-01,166.24,128.74,22.52,Santander,ES,ES13,ES130,173375
ES_39075,Santander,2021-10-01,184.48,132.59,20.48,Santander,ES,ES13,ES130,173375
ES_39075,Santander,2022-01-01,202.66,154.04,19.19,Santander,ES,ES13,ES130,173375
ES_41038,Dos Hermanas,2019-01-01,122.35,108.65,18.37,Dos Hermanas,ES,ES61,ES618,135050
ES_41038,Dos Hermanas,2019-04-01,141.5,128.63,14.45,Dos Hermanas,ES,ES61,ES618,135050
ES_41038,Dos Hermanas,2019-07-01,128.37,105.21,21.16,Dos Hermanas,ES,ES61,ES618,135050
ES_41038,Dos Hermanas,2019-10-01,138.41,115.14,16.51,Dos Hermanas,ES,ES61,ES618,135050
ES_41038,Dos Hermanas,2020-01-01,121.93,107.47,15.23,Dos Hermanas,ES,ES61,ES618,135050
ES_41038,Dos Hermanas,2020-04-01,122.48,105.88,16.38,Dos Hermanas,ES,ES61,ES618,135050
ES_41038,Dos Hermanas,2020-07-01,145.45,121.1,14.67,Dos Hermanas,ES,ES61,ES618,135050
ES_41038,Dos Hermanas,2020-10-01,138.35,116.6,17.18,Dos Hermanas,ES,ES61,ES618,135050
ES_41038,Dos Hermanas,2021-01-01,170.62,133.02,14.06,Dos Hermanas,ES,ES61,ES618,135050
ES_41038,Dos Hermanas,2021-04-01,176.83,128.42,16.21,Dos Hermanas,ES,ES61,ES618,135050
ES_41038,Dos Hermanas,2021-07-01,177.52,125.76,17.81,Dos Hermanas,ES,ES61,ES618,135050
ES_41038,Dos Hermanas,2021-10-01,205.1,147.85,17.97,Dos Hermanas,ES,ES61,ES618,135050
ES_41038,Dos Hermanas,2022-01-01,212.02,182.32,14.87,Dos Hermanas,ES,ES61,ES618,135050
ES_41091,Sevilla,2019-01-01,103.44,93.65,17.11,Sevilla,ES,ES61,ES618,691395
ES_41091,Sevilla,2019-04-01,104.38,88.42,19.74,Sevilla,ES,ES61,ES618,691395
ES_41091,Sevilla,2019-07-01,110.96,96.14,18.11,Sevilla,ES,ES61,ES618,691395
ES_41091,Sevilla,2019-10-01,111.09,98.43,18.43,Sevilla,ES,ES61,ES618,691395
ES_41091,Sevilla,2020-01-01,117.97,101.41,14.83,Sevilla,ES,ES61,ES618,691395
ES_41091,Sevilla,2020-04-01,141.1,121.4,13.39,Sevilla,ES,ES61,ES618,691395
ES_41091,Sevilla,2020-07-01,144.88,124.37,13.96,Sevilla,ES,ES61,ES618,691395
ES_41091,Sevilla,2020-10-01,159.19,127.01,12.97,Sevilla,ES,ES61,ES618,691395
ES_41091,Sevilla,2021-01-01,175.9,144.13,11.69,Sevilla,ES,ES61,ES618,691395
ES_41091,Sevilla,2021-04-01,195.26,146.21,11.74,Sevilla,ES,ES61,ES618,691395
ES_41091,Sevilla,2021-07-01,193.12,151.15,12.2,Sevilla,ES,ES61,ES618,691395
ES_41091,Sevilla,2021-10-01,199.87,162.61,16,Sevilla,ES,ES61,ES618,691395
ES_41091,Sevilla,2022-01-01,215.93,185.46,12.51,Sevilla,ES,ES61,ES618,691395
ES_43123,Reus,2019-01-01,129.46,116.9,17.08,Reus,ES,ES51,ES514,106168
ES_43123,Reus,2019-04-01,105.72,104.75,27.01,Reus,ES,ES51,ES514,106168
ES_43123,Reus,2019-07-01,113.42,98.97,17.8,Reus,ES,ES51,ES514,106168
ES_43123,Reus,2019-10-01,109.7,98.9,24.82,Reus,ES,ES51,ES514,106168
ES_43123,Reus,2020-01-01,114.79,103.85,16.58,Reus,ES,ES51,ES514,106168
ES_43123,Reus,2020-04-01,134.12,128.21,17.52,Reus,ES,ES51,ES514,106168
ES_43123,Reus,2020-07-01,141.39,127.04,19.09,Reus,ES,ES51,ES514,106168
ES_43123,Reus,2020-10-01,121.26,110.21,18.49,Reus,ES,ES51,ES514,106168
ES_43123,Reus,2021-01-01,134.21,123.02,18.54,Reus,ES,ES51,ES514,106168
ES_43123,Reus,2021-04-01,170.96,123.45,18.34,Reus,ES,ES51,ES514,106168
ES_43123,Reus,2021-07-01,186.22,153.53,13.77,Reus,ES,ES51,ES514,106168
ES_43123,Reus,2021-10-01,197.41,166.71,15.44,Reus,ES,ES51,ES514,106168
ES_43123,Reus,2022-01-01,193.95,166.58,15.2,Reus,ES,ES51,ES514,106168
ES_43148,Tarragona,2019-01-01,104.45,92.9,22.1,Tarragona,ES,ES51,ES514,136496
ES_43148,Tarragona,2019-04-01,98.07,91.2,30.18,Tarragona,ES,ES51,ES514,136496
ES_43148,Tarragona,2019-07-01,100.38,87.93,21.42,Tarragona,ES,ES51,ES514,136496
ES_43148,Tarragona,2019-10-01,107.2,95.91,31.87,Tarragona,ES,ES51,ES514,136496
ES_43148,Tarragona,2020-01-01,120.12,106.3,20.17,Tarragona,ES,ES51,ES514,136496
ES_43148,Tarragona,2020-04-01,128.14,108.73,19.03,Tarragona,ES,ES51,ES514,136496
ES_43148,Tarragona,2020-07-01,145.6,125.51,19.4,Tarragona,ES,ES51,ES514,136496
ES_43148,Tarragona,2020-10-01,133.1,118.14,17.19,Tarragona,ES,ES51,ES514,136496
ES_43148,Tarragona,2021-01-01,148.91,139.12,15.46,Tarragona,ES,ES51,ES514,136496
ES_43148,Tarragona,2021-04-01,186.19,147.3,14.29,Tarragona,ES,ES51,ES514,136496
ES_43148,Tarragona,2021-07-01,173.57,146.82,17.8,Tarragona,ES,ES51,ES514,136496
ES_43148,Tarragona,2021-10-01,210.58,181.94,12.05,Tarragona,ES,ES51,ES514,136496
ES_43148,Tarragona,2022-01-01,206.49,182.6,11.89,Tarragona,ES,ES51,ES514,136496
ES_46250,Valencia,2019-01-01,105.1,79.38,17.74,Valencia,ES,ES52,ES523,800215
ES_46250,Valencia,2019-04-01,104.25,81.63,18.36,Valencia,ES,ES52,ES523,800215
ES_46250,Valencia,2019-07-01,111.12,90.45,16.23,Valencia,ES,ES52,ES523,800215
ES_46250,Valencia,2019-10-01,111.43,92.47,14.46,Valencia,ES,ES52,ES523,800215
ES_46250,Valencia,2020-01-01,116.15,94.09,14.62,Valencia,ES,ES52,ES523,800215
ES_46250,Valencia,2020-04-01,133.5,106.33,13.88,Valencia,ES,ES52,ES523,800215
ES_46250,Valencia,2020-07-01,141.67,117.09,15.23,Valencia,ES,ES52,ES523,800215
ES_46250,Valencia,2020-10-01,152.59,119.24,13.14,Valencia,ES,ES52,ES523,800215
ES_46250,Valencia,2021-01-01,173.8,134.21,13.13,Valencia,ES,ES52,ES523,800215
ES_46250,Valencia,2021-04-01,189.12,144.76,14.32,Valencia,ES,ES52,ES523,800215
ES_46250,Valencia,2021-07-01,186.13,145.82,14.8,Valencia,ES,ES52,ES523,800215
ES_46250,Valencia,2021-10-01,194.32,155,14.46,Valencia,ES,ES52,ES523,800215
ES_46250,Valencia,2022-01-01,207.54,166.2,13.16,Valencia,ES,ES52,ES523,800215
ES_47186,Valladolid,2019-01-01,113.09,92.24,16.97,Valladolid,ES,ES41,ES418,299265
ES_47186,Valladolid,2019-04-01,113.18,95.75,15.33,Valladolid,ES,ES41,ES418,299265
ES_47186,Valladolid,2019-07-01,126.25,111.73,11.6,Valladolid,ES,ES41,ES418,299265
ES_47186,Valladolid,2019-10-01,119.18,102.52,12.44,Valladolid,ES,ES41,ES418,299265
ES_47186,Valladolid,2020-01-01,124.34,101.7,12.52,Valladolid,ES,ES41,ES418,299265
ES_47186,Valladolid,2020-04-01,137.01,112,11.12,Valladolid,ES,ES41,ES418,299265
ES_47186,Valladolid,2020-07-01,169.17,145.94,10.96,Valladolid,ES,ES41,ES418,299265
ES_47186,Valladolid,2020-10-01,162.67,135.05,11.39,Valladolid,ES,ES41,ES418,299265
ES_47186,Valladolid,2021-01-01,183.63,151.04,10.99,Valladolid,ES,ES41,ES418,299265
ES_47186,Valladolid,2021-04-01,188.22,147.11,9.89,Valladolid,ES,ES41,ES418,299265
ES_47186,Valladolid,2021-07-01,188.48,153.4,10.55,Valladolid,ES,ES41,ES418,299265
ES_47186,Valladolid,2021-10-01,200.34,163.28,9.72,Valladolid,ES,ES41,ES418,299265
ES_47186,Valladolid,2022-01-01,209.83,170.35,9.34,Valladolid,ES,ES41,ES418,299265
ES_48013,Barakaldo,2019-01-01,130.69,89.6,19.87,Barakaldo,ES,ES21,ES213,101486
ES_48013,Barakaldo,2019-04-01,121.23,93.45,17.81,Barakaldo,ES,ES21,ES213,101486
ES_48013,Barakaldo,2019-07-01,129.43,86.62,16.03,Barakaldo,ES,ES21,ES213,101486
ES_48013,Barakaldo,2019-10-01,126.96,81.77,15,Barakaldo,ES,ES21,ES213,101486
ES_48013,Barakaldo,2020-01-01,129.09,75.75,13.63,Barakaldo,ES,ES21,ES213,101486
ES_48013,Barakaldo,2020-04-01,135.7,89.33,14.17,Barakaldo,ES,ES21,ES213,101486
ES_48013,Barakaldo,2020-07-01,144.02,102.76,13.83,Barakaldo,ES,ES21,ES213,101486
ES_48013,Barakaldo,2020-10-01,142.54,92.97,13.79,Barakaldo,ES,ES21,ES213,101486
ES_48013,Barakaldo,2021-01-01,152.93,101.82,13.75,Barakaldo,ES,ES21,ES213,101486
ES_48013,Barakaldo,2021-04-01,181.48,114.24,13.01,Barakaldo,ES,ES21,ES213,101486
ES_48013,Barakaldo,2021-07-01,188.85,128.73,13.08,Barakaldo,ES,ES21,ES213,101486
ES_48013,Barakaldo,2021-10-01,217.71,164.39,12.18,Barakaldo,ES,ES21,ES213,101486
ES_48013,Barakaldo,2022-01-01,207.23,163.24,12.89,Barakaldo,ES,ES21,ES213,101486
ES_48020,Bilbao,2019-01-01,99.26,81.6,18.68,Bilbao,ES,ES21,ES213,350184
ES_48020,Bilbao,2019-04-01,92.28,77.56,24.78,Bilbao,ES,ES21,ES213,350184
ES_48020,Bilbao,2019-07-01,100.68,80.33,17.81,Bilbao,ES,ES21,ES213,350184
ES_48020,Bilbao,2019-10-01,119.65,90.47,15.88,Bilbao,ES,ES21,ES213,350184
ES_48020,Bilbao,2020-01-01,124.03,88.85,14.86,Bilbao,ES,ES21,ES213,350184
ES_48020,Bilbao,2020-04-01,136.4,99.84,14.49,Bilbao,ES,ES21,ES213,350184
ES_48020,Bilbao,2020-07-01,140.9,107.66,14.35,Bilbao,ES,ES21,ES213,350184
ES_48020,Bilbao,2020-10-01,146.74,110.9,13.92,Bilbao,ES,ES21,ES213,350184
ES_48020,Bilbao,2021-01-01,163.05,116.52,12.97,Bilbao,ES,ES21,ES213,350184
ES_48020,Bilbao,2021-04-01,182.41,124.25,13,Bilbao,ES,ES21,ES213,350184
ES_48020,Bilbao,2021-07-01,178.96,127.59,13.63,Bilbao,ES,ES21,ES213,350184
ES_48020,Bilbao,2021-10-01,194.4,148.56,13.21,Bilbao,ES,ES21,ES213,350184
ES_48020,Bilbao,2022-01-01,201.48,155.55,13.5,Bilbao,ES,ES21,ES213,350184
ES_50297,Zaragoza,2019-01-01,122.09,104.39,22.02,Zaragoza,ES,ES24,ES243,681877
ES_50297,Zaragoza,2019-04-01,114.37,112.89,24.81,Zaragoza,ES,ES24,ES243,681877
ES_50297,Zaragoza,2019-07-01,116.86,109.96,19.47,Zaragoza,ES,ES24,ES243,681877
ES_50297,Zaragoza,2019-10-01,120.81,106.61,19.49,Zaragoza,ES,ES24,ES243,681877
ES_50297,Zaragoza,2020-01-01,120.4,100.82,18.92,Zaragoza,ES,ES24,ES243,681877
ES_50297,Zaragoza,2020-04-01,116.94,107.2,20.24,Zaragoza,ES,ES24,ES243,681877
ES_50297,Zaragoza,2020-07-01,116.51,122.11,22.51,Zaragoza,ES,ES24,ES243,681877
ES_50297,Zaragoza,2020-10-01,115.98,106.54,20.45,Zaragoza,ES,ES24,ES243,681877
ES_50297,Zaragoza,2021-01-01,131.18,136.9,19.91,Zaragoza,ES,ES24,ES243,681877
ES_50297,Zaragoza,2021-04-01,193.78,141.57,21,Zaragoza,ES,ES24,ES243,681877
ES_50297,Zaragoza,2021-07-01,189.78,149.94,18.2,Zaragoza,ES,ES24,ES243,681877
ES_50297,Zaragoza,2021-10-01,203.64,166.09,17.12,Zaragoza,ES,ES24,ES243,681877
ES_50297,Zaragoza,2022-01-01,217.47,175.01,18.31,Zaragoza,ES,ES24,ES243,681877
FI_049,Espoo / Esbo,2019-01-01,60.5,24.59,16.29,Espoo / Esbo,FI,FI1B,FI1B1,289731
FI_049,Espoo / Esbo,2019-04-01,62.61,24.54,17.96,Espoo / Esbo,FI,FI1B,FI1B1,289731
FI_049,Espoo / Esbo,2019-07-01,70.09,27.5,13.79,Espoo / Esbo,FI,FI1B,FI1B1,289731
FI_049,Espoo / Esbo,2019-10-01,74.22,28.52,13.33,Espoo / Esbo,FI,FI1B,FI1B1,289731
FI_049,Espoo / Esbo,2020-01-01,72.17,29.88,12.74,Espoo / Esbo,FI,FI1B,FI1B1,289731
FI_049,Espoo / Esbo,2020-04-01,77.07,30.42,13.02,Espoo / Esbo,FI,FI1B,FI1B1,289731
FI_049,Espoo / Esbo,2020-07-01,78.42,29.79,12.96,Espoo / Esbo,FI,FI1B,FI1B1,289731
FI_049,Espoo / Esbo,2020-10-01,90.2,33.07,12.06,Espoo / Esbo,FI,FI1B,FI1B1,289731
FI_049,Espoo / Esbo,2021-01-01,100.87,35.37,11.92,Espoo / Esbo,FI,FI1B,FI1B1,289731
FI_049,Espoo / Esbo,2021-04-01,117.08,37.74,11.79,Espoo / Esbo,FI,FI1B,FI1B1,289731
FI_049,Espoo / Esbo,2021-07-01,122.13,45.21,11.45,Espoo / Esbo,FI,FI1B,FI1B1,289731
FI_049,Espoo / Esbo,2021-10-01,133.78,50.63,10.86,Espoo / Esbo,FI,FI1B,FI1B1,289731
FI_049,Espoo / Esbo,2022-01-01,143.64,55.32,11.23,Espoo / Esbo,FI,FI1B,FI1B1,289731
FI_091,Helsinki / Helsingfors,2019-01-01,66.91,23.86,14.53,Helsinki / Helsingfors,FI,FI1B,FI1B1,653835
FI_091,Helsinki / Helsingfors,2019-04-01,68.73,24.85,15.81,Helsinki / Helsingfors,FI,FI1B,FI1B1,653835
FI_091,Helsinki / Helsingfors,2019-07-01,74.82,27.35,12.73,Helsinki / Helsingfors,FI,FI1B,FI1B1,653835
FI_091,Helsinki / Helsingfors,2019-10-01,79.49,29.56,11.15,Helsinki / Helsingfors,FI,FI1B,FI1B1,653835
FI_091,Helsinki / Helsingfors,2020-01-01,78.65,30.66,11.21,Helsinki / Helsingfors,FI,FI1B,FI1B1,653835
FI_091,Helsinki / Helsingfors,2020-04-01,88,31.95,10.73,Helsinki / Helsingfors,FI,FI1B,FI1B1,653835
FI_091,Helsinki / Helsingfors,2020-07-01,90.99,33.6,10.67,Helsinki / Helsingfors,FI,FI1B,FI1B1,653835
FI_091,Helsinki / Helsingfors,2020-10-01,102.33,38.79,10.09,Helsinki / Helsingfors,FI,FI1B,FI1B1,653835
FI_091,Helsinki / Helsingfors,2021-01-01,112.36,40.06,9.9,Helsinki / Helsingfors,FI,FI1B,FI1B1,653835
FI_091,Helsinki / Helsingfors,2021-04-01,128.4,43.26,9.89,Helsinki / Helsingfors,FI,FI1B,FI1B1,653835
FI_091,Helsinki / Helsingfors,2021-07-01,130.93,48.85,9.37,Helsinki / Helsingfors,FI,FI1B,FI1B1,653835
FI_091,Helsinki / Helsingfors,2021-10-01,134.12,54.26,9.51,Helsinki / Helsingfors,FI,FI1B,FI1B1,653835
FI_091,Helsinki / Helsingfors,2022-01-01,146.82,60.15,9.38,Helsinki / Helsingfors,FI,FI1B,FI1B1,653835
FI_092,Vantaa / Vanda,2019-01-01,57.02,21.45,18.01,Vantaa / Vanda,FI,FI1B,FI1B1,233775
FI_092,Vantaa / Vanda,2019-04-01,55.68,20.5,17.91,Vantaa / Vanda,FI,FI1B,FI1B1,233775
FI_092,Vantaa / Vanda,2019-07-01,66.56,23.56,16.44,Vantaa / Vanda,FI,FI1B,FI1B1,233775
FI_092,Vantaa / Vanda,2019-10-01,71.96,24.92,13.76,Vantaa / Vanda,FI,FI1B,FI1B1,233775
FI_092,Vantaa / Vanda,2020-01-01,68.53,25.39,13.32,Vantaa / Vanda,FI,FI1B,FI1B1,233775
FI_092,Vantaa / Vanda,2020-04-01,74.63,27.01,13.03,Vantaa / Vanda,FI,FI1B,FI1B1,233775
FI_092,Vantaa / Vanda,2020-07-01,79.53,28.71,13.57,Vantaa / Vanda,FI,FI1B,FI1B1,233775
FI_092,Vantaa / Vanda,2020-10-01,95.29,33.62,12.33,Vantaa / Vanda,FI,FI1B,FI1B1,233775
FI_092,Vantaa / Vanda,2021-01-01,102.39,33.91,12.27,Vantaa / Vanda,FI,FI1B,FI1B1,233775
FI_092,Vantaa / Vanda,2021-04-01,118.49,37.85,12.19,Vantaa / Vanda,FI,FI1B,FI1B1,233775
FI_092,Vantaa / Vanda,2021-07-01,129.1,42.62,13.49,Vantaa / Vanda,FI,FI1B,FI1B1,233775
FI_092,Vantaa / Vanda,2021-10-01,135.77,54.17,11.27,Vantaa / Vanda,FI,FI1B,FI1B1,233775
FI_092,Vantaa / Vanda,2022-01-01,147.87,54.75,11.92,Vantaa / Vanda,FI,FI1B,FI1B1,233775
FI_179,Jyväskylä,2019-01-01,43.1,19.59,23.69,Jyväskylä,FI,FI19,FI193,142400
FI_179,Jyväskylä,2019-04-01,46.81,19.66,24.58,Jyväskylä,FI,FI19,FI193,142400
FI_179,Jyväskylä,2019-07-01,47.56,19.17,26.08,Jyväskylä,FI,FI19,FI193,142400
FI_179,Jyväskylä,2019-10-01,51.15,20.96,22.07,Jyväskylä,FI,FI19,FI193,142400
FI_179,Jyväskylä,2020-01-01,54.08,21.46,19.33,Jyväskylä,FI,FI19,FI193,142400
FI_179,Jyväskylä,2020-04-01,62.46,23.1,24.19,Jyväskylä,FI,FI19,FI193,142400
FI_179,Jyväskylä,2020-07-01,69.08,25.94,18.34,Jyväskylä,FI,FI19,FI193,142400
FI_179,Jyväskylä,2020-10-01,76.78,26.18,17.89,Jyväskylä,FI,FI19,FI193,142400
FI_179,Jyväskylä,2021-01-01,79.4,26.91,20.11,Jyväskylä,FI,FI19,FI193,142400
FI_179,Jyväskylä,2021-04-01,96.37,33.5,18.13,Jyväskylä,FI,FI19,FI193,142400
FI_179,Jyväskylä,2021-07-01,97.53,33.42,18.08,Jyväskylä,FI,FI19,FI193,142400
FI_179,Jyväskylä,2021-10-01,112.91,36.57,16.3,Jyväskylä,FI,FI19,FI193,142400
FI_179,Jyväskylä,2022-01-01,121.99,44.59,17.11,Jyväskylä,FI,FI19,FI193,142400
FI_297,Kuopio,2019-01-01,62.12,18.97,27.43,Kuopio,FI,FI1D,FI1D2,119282
FI_297,Kuopio,2019-04-01,66.77,17.53,28.12,Kuopio,FI,FI1D,FI1D2,119282
FI_297,Kuopio,2019-07-01,76.79,21.14,26.61,Kuopio,FI,FI1D,FI1D2,119282
FI_297,Kuopio,2019-10-01,77.94,21.94,24.77,Kuopio,FI,FI1D,FI1D2,119282
FI_297,Kuopio,2020-01-01,90.12,25.87,25.36,Kuopio,FI,FI1D,FI1D2,119282
FI_297,Kuopio,2020-04-01,98.22,26.65,24.27,Kuopio,FI,FI1D,FI1D2,119282
FI_297,Kuopio,2020-07-01,90.88,27.75,23.57,Kuopio,FI,FI1D,FI1D2,119282
FI_297,Kuopio,2020-10-01,92.13,30.13,22.69,Kuopio,FI,FI1D,FI1D2,119282
FI_297,Kuopio,2021-01-01,114.91,34.33,19.78,Kuopio,FI,FI1D,FI1D2,119282
FI_297,Kuopio,2021-04-01,115.62,34.97,19.14,Kuopio,FI,FI1D,FI1D2,119282
FI_297,Kuopio,2021-07-01,114.14,41.84,19.56,Kuopio,FI,FI1D,FI1D2,119282
FI_297,Kuopio,2021-10-01,125.71,45,20.74,Kuopio,FI,FI1D,FI1D2,119282
FI_297,Kuopio,2022-01-01,137.91,50.35,21.12,Kuopio,FI,FI1D,FI1D2,119282
FI_398,Lahti / Lahtis,2019-01-01,65.92,18.48,19.18,Lahti / Lahtis,FI,FI1C,FI1C3,119823
FI_398,Lahti / Lahtis,2019-04-01,70.04,17.26,23.71,Lahti / Lahtis,FI,FI1C,FI1C3,119823
FI_398,Lahti / Lahtis,2019-07-01,77.45,19.14,18.24,Lahti / Lahtis,FI,FI1C,FI1C3,119823
FI_398,Lahti / Lahtis,2019-10-01,88.39,21.47,16.78,Lahti / Lahtis,FI,FI1C,FI1C3,119823
FI_398,Lahti / Lahtis,2020-01-01,77.51,20.15,16.91,Lahti / Lahtis,FI,FI1C,FI1C3,119823
FI_398,Lahti / Lahtis,2020-04-01,89.75,22.95,15.66,Lahti / Lahtis,FI,FI1C,FI1C3,119823
FI_398,Lahti / Lahtis,2020-07-01,89.22,24.45,17.89,Lahti / Lahtis,FI,FI1C,FI1C3,119823
FI_398,Lahti / Lahtis,2020-10-01,100.97,28.07,17.93,Lahti / Lahtis,FI,FI1C,FI1C3,119823
FI_398,Lahti / Lahtis,2021-01-01,115.18,30.53,16.61,Lahti / Lahtis,FI,FI1C,FI1C3,119823
FI_398,Lahti / Lahtis,2021-04-01,132.17,34.82,16.92,Lahti / Lahtis,FI,FI1C,FI1C3,119823
FI_398,Lahti / Lahtis,2021-07-01,140.3,39.24,17.04,Lahti / Lahtis,FI,FI1C,FI1C3,119823
FI_398,Lahti / Lahtis,2021-10-01,166.94,49.95,15.5,Lahti / Lahtis,FI,FI1C,FI1C3,119823
FI_398,Lahti / Lahtis,2022-01-01,163.53,48.59,15.83,Lahti / Lahtis,FI,FI1C,FI1C3,119823
FI_564,Oulu / Uleåborg,2019-01-01,63.33,25.02,25.59,Oulu / Uleåborg,FI,FI1D,FI1D9,205489
FI_564,Oulu / Uleåborg,2019-04-01,67.66,21.62,28.74,Oulu / Uleåborg,FI,FI1D,FI1D9,205489
FI_564,Oulu / Uleåborg,2019-07-01,70.39,24.92,25.69,Oulu / Uleåborg,FI,FI1D,FI1D9,205489
FI_564,Oulu / Uleåborg,2019-10-01,74.94,26.67,25.05,Oulu / Uleåborg,FI,FI1D,FI1D9,205489
FI_564,Oulu / Uleåborg,2020-01-01,80.86,29.36,25.69,Oulu / Uleåborg,FI,FI1D,FI1D9,205489
FI_564,Oulu / Uleåborg,2020-04-01,89.71,32.46,22.58,Oulu / Uleåborg,FI,FI1D,FI1D9,205489
FI_564,Oulu / Uleåborg,2020-07-01,97.53,34.83,21.52,Oulu / Uleåborg,FI,FI1D,FI1D9,205489
FI_564,Oulu / Uleåborg,2020-10-01,91.95,37.52,21.3,Oulu / Uleåborg,FI,FI1D,FI1D9,205489
FI_564,Oulu / Uleåborg,2021-01-01,101.65,40.15,19.53,Oulu / Uleåborg,FI,FI1D,FI1D9,205489
FI_564,Oulu / Uleåborg,2021-04-01,131.12,42.22,16.9,Oulu / Uleåborg,FI,FI1D,FI1D9,205489
FI_564,Oulu / Uleåborg,2021-07-01,132.27,51.82,13.96,Oulu / Uleåborg,FI,FI1D,FI1D9,205489
FI_564,Oulu / Uleåborg,2021-10-01,140.43,55.29,13.9,Oulu / Uleåborg,FI,FI1D,FI1D9,205489
