id,quarter,avg_d,avg_u,avg_l,name
UKI52,2020-10-01,95.5,18.71,12.48,Barking & Dagenham and Havering
UKI52,2021-01-01,102.55,19.3,12.85,Barking & Dagenham and Havering
UKI52,2021-04-01,120.01,21.35,12.92,Barking & Dagenham and Havering
UKI52,2021-07-01,126.86,23.45,12.77,Barking & Dagenham and Havering
UKI52,2021-10-01,136.72,25.91,13.41,Barking & Dagenham and Havering
UKI52,2022-01-01,135.81,25.74,13.89,Barking & Dagenham and Havering
UKI52,2022-04-01,143.79,26.52,14.08,Barking & Dagenham and Havering
UKI53,2019-01-01,73.1,11.1,15.11,Redbridge and Waltham Forest
UKI53,2019-04-01,77.01,12.39,15.32,Redbridge and Waltham Forest
UKI53,2019-07-01,79.64,15.14,14.86,Redbridge and Waltham Forest
UKI53,2019-10-01,80.98,15.75,15.6,Redbridge and Waltham Forest
UKI53,2020-01-01,80.95,15.7,14.87,Redbridge and Waltham Forest
UKI53,2020-04-01,82.31,15.38,14.74,Redbridge and Waltham Forest
UKI53,2020-07-01,87.1,16.81,13.76,Redbridge and Waltham Forest
UKI53,2020-10-01,94.72,18.22,13.43,Redbridge and Waltham Forest
UKI53,2021-01-01,104.92,18.66,12.69,Redbridge and Waltham Forest
UKI53,2021-04-01,123.24,21.35,13.01,Redbridge and Waltham Forest
UKI53,2021-07-01,128.54,23.17,13.09,Redbridge and Waltham Forest
UKI53,2021-10-01,135.03,25.05,14.14,Redbridge and Waltham Forest
UKI53,2022-01-01,140.16,27.71,13.57,Redbridge and Waltham Forest
UKI53,2022-04-01,147.68,32.57,12.75,Redbridge and Waltham Forest
UKI54,2019-01-01,73.84,10.52,16.98,Enfield
UKI54,2019-04-01,75.67,11.3,16.44,Enfield
UKI54,2019-07-01,81.15,13.83,15.65,Enfield
UKI54,2019-10-01,80.93,14.83,13.52,Enfield
UKI54,2020-01-01,82.75,15.24,13.53,Enfield
UKI54,2020-04-01,83.86,15.27,14.42,Enfield
UKI54,2020-07-01,85.66,15.8,13.14,Enfield
UKI54,2020-10-01,92.25,17.09,11.76,Enfield
UKI54,2021-01-01,100.65,17.78,12.29,Enfield
UKI54,2021-04-01,114.49,19.11,14.65,Enfield
UKI54,2021-07-01,118.88,20.03,14.02,Enfield
UKI54,2021-10-01,127.32,20.96,15.19,Enfield
UKI54,2022-01-01,134,23.19,15.73,Enfield
UKI54,2022-04-01,136.78,26.37,14.77,Enfield
UKI61,2019-01-01,68.23,10.38,16.08,Bromley
UKI61,2019-04-01,73.43,11.87,15.18,Bromley
UKI61,2019-07-01,74.63,13.24,14.96,Bromley
UKI61,2019-10-01,77.41,14.49,14.28,Bromley
UKI61,2020-01-01,74.38,14.54,15.39,Bromley
UKI61,2020-04-01,75.15,14.65,15.51,Bromley
UKI61,2020-07-01,78.81,15.63,13.61,Bromley
UKI61,2020-10-01,85.68,16.9,13.83,Bromley
UKI61,2021-01-01,92.3,17.91,13.5,Bromley
UKI61,2021-04-01,108.39,19.32,13.99,Bromley
UKI61,2021-07-01,114.96,20.6,13.62,Bromley
UKI61,2021-10-01,126.92,23.09,14.35,Bromley
UKI61,2022-01-01,132.9,25.88,13.4,Bromley
UKI61,2022-04-01,135.18,26.01,13.9,Bromley
UKI62,2019-01-01,68.8,12,15.54,Croydon
UKI62,2019-04-01,73.1,12.78,17.46,Croydon
UKI62,2019-07-01,73.2,14.76,15.06,Croydon
UKI62,2019-10-01,76.17,16.19,14.42,Croydon
UKI62,2020-01-01,76.34,16.58,13.34,Croydon
UKI62,2020-04-01,78.05,17.53,13.97,Croydon
UKI62,2020-07-01,80.19,18.88,12.97,Croydon
UKI62,2020-10-01,88.72,21.09,12.39,Croydon
UKI62,2021-01-01,93.53,21.84,12.66,Croydon
UKI62,2021-04-01,110.38,24.4,14.67,Croydon
UKI62,2021-07-01,115.95,28.36,13.09,Croydon
UKI62,2021-10-01,123.2,30.13,14.89,Croydon
UKI62,2022-01-01,133.52,41.2,13.09,Croydon
UKI62,2022-04-01,139.58,44.23,12.67,Croydon
UKI63,2019-01-01,68.33,12.15,14.22,"Merton, Kingston upon Thames and Sutton"
UKI63,2019-04-01,75.05,13.18,14.12,"Merton, Kingston upon Thames and Sutton"
UKI63,2019-07-01,77.96,15.16,12.61,"Merton, Kingston upon Thames and Sutton"
UKI63,2019-10-01,79.66,15.81,12.71,"Merton, Kingston upon Thames and Sutton"
UKI63,2020-01-01,78.32,16.37,12.39,"Merton, Kingston upon Thames and Sutton"
UKI63,2020-04-01,78.64,16.3,12.91,"Merton, Kingston upon Thames and Sutton"
UKI63,2020-07-01,83.4,17.6,12.48,"Merton, Kingston upon Thames and Sutton"
UKI63,2020-10-01,90.84,20.31,11.78,"Merton, Kingston upon Thames and Sutton"
UKI63,2021-01-01,95.77,20.38,11.7,"Merton, Kingston upon Thames and Sutton"
UKI63,2021-04-01,111.36,22.24,13.29,"Merton, Kingston upon Thames and Sutton"
UKI63,2021-07-01,117.43,23.95,12.51,"Merton, Kingston upon Thames and Sutton"
UKI63,2021-10-01,123.92,24.86,13.57,"Merton, Kingston upon Thames and Sutton"
UKI63,2022-01-01,130.24,30.21,12.63,"Merton, Kingston upon Thames and Sutton"
UKI63,2022-04-01,136.02,35.33,12.02,"Merton, Kingston upon Thames and Sutton"
UKI71,2019-01-01,55.71,13.03,16.44,Barnet
UKI71,2019-04-01,58.51,14.08,16.93,Barnet
UKI71,2019-07-01,61.31,16.16,14.98,Barnet
UKI71,2019-10-01,64.51,16.92,14,Barnet
UKI71,2020-01-01,62.26,17.09,13.84,Barnet
UKI71,2020-04-01,65.18,16.93,13.64,Barnet
UKI71,2020-07-01,67.45,17.68,12.27,Barnet
UKI71,2020-10-01,77.47,19.97,11.6,Barnet
UKI71,2021-01-01,81.26,20.97,12.52,Barnet
UKI71,2021-04-01,90.57,23.4,12.8,Barnet
UKI71,2021-07-01,96.62,26.47,13.79,Barnet
UKI71,2021-10-01,105.02,32.16,15.17,Barnet
UKI71,2022-01-01,107.84,36.01,13.79,Barnet
UKI71,2022-04-01,120.38,43.82,13.42,Barnet
UKI72,2019-01-01,57.75,13.21,17.24,Brent
UKI72,2019-04-01,62.23,15.39,16.04,Brent
UKI72,2019-07-01,64.71,17.63,15.65,Brent
UKI72,2019-10-01,68.28,18.83,13.46,Brent
UKI72,2020-01-01,68.75,19.47,14.13,Brent
UKI72,2020-04-01,70.59,18.14,13.4,Brent
UKI72,2020-07-01,75.88,20.39,12.81,Brent
UKI72,2020-10-01,83.82,23.74,11.76,Brent
UKI72,2021-01-01,88.37,26.28,11.28,Brent
UKI72,2021-04-01,103.51,31.45,11.55,Brent
UKI72,2021-07-01,109.54,36.09,11.53,Brent
UKI72,2021-10-01,118.32,44.66,12.65,Brent
UKI72,2022-01-01,126.26,50.32,12.15,Brent
UKI72,2022-04-01,134.67,55.34,11.87,Brent
UKI73,2019-01-01,59.91,13.19,15.71,Ealing
UKI73,2019-04-01,63.04,14.09,16.24,Ealing
UKI73,2019-07-01,67.97,16.36,14.46,Ealing
UKI73,2019-10-01,69.03,17.12,13.89,Ealing
UKI73,2020-01-01,70.42,17.46,12.95,Ealing
UKI73,2020-04-01,71.78,17.25,13.03,Ealing
UKI73,2020-07-01,73.7,18.47,12.45,Ealing
UKI73,2020-10-01,79.78,19.54,11.43,Ealing
UKI73,2021-01-01,85.56,21.35,11.37,Ealing
UKI73,2021-04-01,100.39,23.2,12.29,Ealing
UKI73,2021-07-01,106.14,27.54,11.43,Ealing
UKI73,2021-10-01,113.03,30.13,13.37,Ealing
UKI73,2022-01-01,114.57,30.16,13.41,Ealing
UKI73,2022-04-01,122.05,32.31,13.42,Ealing
UKI74,2019-01-01,69.26,12.55,15.8,Harrow and Hillingdon
UKI74,2019-04-01,72.16,15.12,17.52,Harrow and Hillingdon
UKI74,2019-07-01,73.72,17,15.73,Harrow and Hillingdon
UKI74,2019-10-01,75.88,17.65,13.2,Harrow and Hillingdon
UKI74,2020-01-01,77.68,17.8,13.24,Harrow and Hillingdon
UKI74,2020-04-01,81.11,16.46,13.56,Harrow and Hillingdon
UKI74,2020-07-01,82.41,17.21,12.69,Harrow and Hillingdon
UKI74,2020-10-01,89.88,18.7,11.97,Harrow and Hillingdon
UKI74,2021-01-01,98.12,19.98,12.24,Harrow and Hillingdon
UKI74,2021-04-01,111.52,21.62,12.39,Harrow and Hillingdon
UKI74,2021-07-01,116.31,23.58,12.58,Harrow and Hillingdon
UKI74,2021-10-01,121.67,24.99,13.79,Harrow and Hillingdon
UKI74,2022-01-01,128.72,26.99,12.48,Harrow and Hillingdon
UKI74,2022-04-01,130.66,27.96,12.77,Harrow and Hillingdon
UKI75,2019-01-01,70.77,13.95,15.22,Hounslow and Richmond upon Thames
UKI75,2019-04-01,74.07,15.47,15.96,Hounslow and Richmond upon Thames
UKI75,2019-07-01,78.53,17.76,14.16,Hounslow and Richmond upon Thames
UKI75,2019-10-01,79.49,18.32,15.87,Hounslow and Richmond upon Thames
UKI75,2020-01-01,79.48,18.48,13.29,Hounslow and Richmond upon Thames
UKI75,2020-04-01,80.47,17.99,13.62,Hounslow and Richmond upon Thames
UKI75,2020-07-01,82.78,19.02,12.68,Hounslow and Richmond upon Thames
UKI75,2020-10-01,93.67,20.64,12.02,Hounslow and Richmond upon Thames
UKI75,2021-01-01,99.62,21.98,12.24,Hounslow and Richmond upon Thames
UKI75,2021-04-01,114.46,24.81,13.29,Hounslow and Richmond upon Thames
UKI75,2021-07-01,120,27.83,12.68,Hounslow and Richmond upon Thames
UKI75,2021-10-01,129.77,31.97,13.57,Hounslow and Richmond upon Thames
UKI75,2022-01-01,135.65,34.02,12.58,Hounslow and Richmond upon Thames
UKI75,2022-04-01,140.44,37.34,13.32,Hounslow and Richmond upon Thames
UKJ11,2019-01-01,58.75,14.71,19.66,Berkshire
UKJ11,2019-04-01,63.3,16.44,20.41,Berkshire
UKJ11,2019-07-01,67.29,19.89,17.85,Berkshire
UKJ11,2019-10-01,69.34,19.13,16.16,Berkshire
UKJ11,2020-01-01,69.72,18.65,15.84,Berkshire
UKJ11,2020-04-01,71.17,20.17,16.36,Berkshire
UKJ11,2020-07-01,73.12,20.6,16.07,Berkshire
UKJ11,2020-10-01,79.57,22.58,14.02,Berkshire
UKJ11,2021-01-01,86.55,24.37,13.76,Berkshire
UKJ11,2021-04-01,100.76,27.65,13.21,Berkshire
UKJ11,2021-07-01,106.58,30.21,14.05,Berkshire
UKJ11,2021-10-01,115.46,32.43,13.95,Berkshire
UKJ11,2022-01-01,123.57,40.55,13.43,Berkshire
UKJ11,2022-04-01,130.53,47.45,13.18,Berkshire
UKJ12,2019-01-01,46.79,24.85,17.55,Milton Keynes
UKJ12,2019-04-01,53.7,28.37,18.1,Milton Keynes
UKJ12,2019-07-01,55.57,28.65,14.94,Milton Keynes
UKJ12,2019-10-01,65.48,44.21,13.71,Milton Keynes
UKJ12,2020-01-01,88.14,63.56,12.91,Milton Keynes
UKJ12,2020-04-01,90.38,60.83,13.08,Milton Keynes
UKJ12,2020-07-01,93.82,67.45,11.46,Milton Keynes
UKJ12,2020-10-01,105.6,87.24,11.05,Milton Keynes
UKJ12,2021-01-01,112.92,88.82,10.58,Milton Keynes
UKJ12,2021-04-01,126.06,87.12,11.13,Milton Keynes
UKJ12,2021-07-01,122.94,78.72,11.98,Milton Keynes
UKJ12,2021-10-01,140.17,97.75,10.76,Milton Keynes
UKJ12,2022-01-01,141.95,103.56,11.59,Milton Keynes
UKJ12,2022-04-01,149.51,105.64,12.69,Milton Keynes
UKJ13,2019-01-01,46.15,14.02,22.89,Buckinghamshire CC
UKJ13,2019-04-01,48.87,13.84,22.68,Buckinghamshire CC
UKJ13,2019-07-01,52.26,16.68,20.69,Buckinghamshire CC
UKJ13,2019-10-01,54.31,17.13,18.15,Buckinghamshire CC
UKJ13,2020-01-01,54.43,17.19,19.24,Buckinghamshire CC
UKJ13,2020-04-01,54.2,16.31,17.71,Buckinghamshire CC
UKJ13,2020-07-01,59,18.52,16.49,Buckinghamshire CC
UKJ13,2020-10-01,64.03,21.59,15.42,Buckinghamshire CC
UKJ13,2021-01-01,69.45,23.76,14.63,Buckinghamshire CC
UKJ13,2021-04-01,82.83,28.87,14.3,Buckinghamshire CC
UKJ13,2021-07-01,89.7,30.4,14.75,Buckinghamshire CC
UKJ13,2021-10-01,94.46,33.94,14.66,Buckinghamshire CC
UKJ13,2022-01-01,105.53,38.84,14.59,Buckinghamshire CC
UKJ13,2022-04-01,112.25,42.76,13.92,Buckinghamshire CC
UKJ14,2019-01-01,51.1,14.7,20.94,Oxfordshire
UKJ14,2019-04-01,53.26,16.41,21.68,Oxfordshire
UKJ14,2019-07-01,58.29,20.1,20.28,Oxfordshire
UKJ14,2019-10-01,60.34,19.93,18.33,Oxfordshire
UKJ14,2020-01-01,60.88,20.47,17.96,Oxfordshire
UKJ14,2020-04-01,63.59,22.78,17.91,Oxfordshire
UKJ14,2020-07-01,65.56,22.8,16.74,Oxfordshire
UKJ14,2020-10-01,70.33,23.75,15.17,Oxfordshire
UKJ14,2021-01-01,76.46,25.06,15.15,Oxfordshire
UKJ14,2021-04-01,87.36,27.27,15.32,Oxfordshire
UKJ14,2021-07-01,98.64,34.42,16.65,Oxfordshire
UKJ14,2021-10-01,101.51,34.03,15.97,Oxfordshire
UKJ14,2022-01-01,107.17,35.15,15.65,Oxfordshire
UKJ14,2022-04-01,111.14,38.59,14.9,Oxfordshire
UKJ21,2019-01-01,70.99,11.75,19.15,Brighton and Hove
UKJ21,2019-04-01,75.08,12.6,22,Brighton and Hove
UKJ21,2019-07-01,81.99,15.44,18.34,Brighton and Hove
UKJ21,2019-10-01,79.74,15.9,17.21,Brighton and Hove
UKJ21,2020-01-01,79.65,15.63,17.68,Brighton and Hove
UKJ21,2020-04-01,80.95,15.58,18.15,Brighton and Hove
UKJ21,2020-07-01,82.77,16.8,17.38,Brighton and Hove
UKJ21,2020-10-01,88.12,17.23,16.01,Brighton and Hove
UKJ21,2021-01-01,99.58,17.68,16.8,Brighton and Hove
UKJ21,2021-04-01,110.89,19.77,16.45,Brighton and Hove
UKJ21,2021-07-01,113.27,20.76,16.66,Brighton and Hove
UKJ21,2021-10-01,130.58,22.4,17.13,Brighton and Hove
UKJ21,2022-01-01,129.77,22.82,16.42,Brighton and Hove
UKJ21,2022-04-01,130.28,23.73,16.64,Brighton and Hove
UKJ22,2019-01-01,32.14,10.21,24,East Sussex CC
UKJ22,2019-04-01,33.86,10.62,26.93,East Sussex CC
UKJ22,2019-07-01,33.88,10.62,22.81,East Sussex CC
UKJ22,2019-10-01,34.37,11.11,20.89,East Sussex CC
UKJ22,2020-01-01,35.6,11.39,21.19,East Sussex CC
UKJ22,2020-04-01,36.08,11.64,22.2,East Sussex CC
UKJ22,2020-07-01,37.1,12.45,21.01,East Sussex CC
UKJ22,2020-10-01,40.67,13.42,18.98,East Sussex CC
UKJ22,2021-01-01,45.54,16.08,19.17,East Sussex CC
UKJ22,2021-04-01,55.48,19.52,16.93,East Sussex CC
UKJ22,2021-07-01,62.91,23.12,16.94,East Sussex CC
UKJ22,2021-10-01,69.23,27.99,16.44,East Sussex CC
UKJ22,2022-01-01,77.46,32.86,17.07,East Sussex CC
UKJ22,2022-04-01,81.55,37.66,16.59,East Sussex CC
UKJ25,2019-01-01,60.17,11.82,18.51,West Surrey
UKJ25,2019-04-01,64.87,12.75,18.13,West Surrey
UKJ25,2019-07-01,68.61,14.52,17.6,West Surrey
UKJ25,2019-10-01,68.33,14.91,15.78,West Surrey
UKJ25,2020-01-01,67.95,15.28,15.91,West Surrey
UKJ25,2020-04-01,69.77,15.25,16.57,West Surrey
UKJ25,2020-07-01,71.53,16.36,15.38,West Surrey
UKJ25,2020-10-01,76.48,16.96,15.11,West Surrey
UKJ25,2021-01-01,85.04,17.08,14.68,West Surrey
UKJ25,2021-04-01,95.57,19.67,14.11,West Surrey
UKJ25,2021-07-01,100.43,20.32,15.41,West Surrey
UKJ25,2021-10-01,111.15,23.83,15.87,West Surrey
UKJ25,2022-01-01,115.45,25.82,14.5,West Surrey
UKJ25,2022-04-01,119,29.59,14.12,West Surrey
UKJ26,2019-01-01,56.11,10.82,19.5,East Surrey
UKJ26,2019-04-01,60.19,11.64,18.46,East Surrey
UKJ26,2019-07-01,61.92,13.09,18.19,East Surrey
UKJ26,2019-10-01,65.08,13.81,16.32,East Surrey
UKJ26,2020-01-01,64.53,14.01,17.59,East Surrey
UKJ26,2020-04-01,65.76,14.13,17.76,East Surrey
UKJ26,2020-07-01,69.33,15.93,16.83,East Surrey
UKJ26,2020-10-01,76.12,17.02,15.03,East Surrey
UKJ26,2021-01-01,81.94,17.18,15.39,East Surrey
UKJ26,2021-04-01,94.71,19.43,15.32,East Surrey
UKJ26,2021-07-01,101.24,20.06,14.68,East Surrey
UKJ26,2021-10-01,111.27,22.11,15.72,East Surrey
UKJ26,2022-01-01,116.99,23.88,14.93,East Surrey
UKJ26,2022-04-01,118.83,24.9,14.43,East Surrey
UKJ27,2019-01-01,46.93,10.54,21.79,West Sussex (South West)
UKJ27,2019-04-01,48.39,10.96,23.06,West Sussex (South West)
UKJ27,2019-07-01,51.55,11.98,20.85,West Sussex (South West)
UKJ27,2019-10-01,53.17,12.51,20.25,West Sussex (South West)
UKJ27,2020-01-01,54.03,12.73,19.8,West Sussex (South West)
UKJ27,2020-04-01,54.93,12.61,20.49,West Sussex (South West)
UKJ27,2020-07-01,55.52,13.68,19.92,West Sussex (South West)
UKJ27,2020-10-01,60.42,14.73,18.83,West Sussex (South West)
UKJ27,2021-01-01,72.19,17.29,19.12,West Sussex (South West)
UKJ27,2021-04-01,79.3,19.72,18.32,West Sussex (South West)
UKJ27,2021-07-01,79.03,18.65,20.46,West Sussex (South West)
UKJ27,2021-10-01,96.83,21.92,19.15,West Sussex (South West)
UKJ27,2022-01-01,98.58,23.42,17.78,West Sussex (South West)
UKJ27,2022-04-01,98.45,24.59,17.47,West Sussex (South West)
UKJ28,2019-01-01,45.69,11.86,21.08,West Sussex (North East)
UKJ28,2019-04-01,50.15,12.73,20.2,West Sussex (North East)
UKJ28,2019-07-01,52.17,13.94,19.43,West Sussex (North East)
UKJ28,2019-10-01,52.65,14.18,17.93,West Sussex (North East)
UKJ28,2020-01-01,52.97,14.01,18.4,West Sussex (North East)
UKJ28,2020-04-01,55.49,14.66,19.19,West Sussex (North East)
UKJ28,2020-07-01,57.42,15.19,17.06,West Sussex (North East)
UKJ28,2020-10-01,63.98,17.15,14.8,West Sussex (North East)
UKJ28,2021-01-01,70.97,20.43,17.12,West Sussex (North East)
UKJ28,2021-04-01,77.56,20.42,15.09,West Sussex (North East)
UKJ28,2021-07-01,81.51,21.86,15.06,West Sussex (North East)
UKJ28,2021-10-01,90.22,21.77,17.18,West Sussex (North East)
UKJ28,2022-01-01,94.83,23.4,15.98,West Sussex (North East)
UKJ28,2022-04-01,94.74,24.11,16.44,West Sussex (North East)
UKJ31,2019-01-01,71.16,12.42,21.71,Portsmouth
UKJ31,2019-04-01,75.69,12.22,22.27,Portsmouth
UKJ31,2019-07-01,83.29,14.72,18.86,Portsmouth
UKJ31,2019-10-01,83.76,15.38,17.65,Portsmouth
UKJ31,2020-01-01,83.3,15.91,18.11,Portsmouth
UKJ31,2020-04-01,83.71,15.41,18.38,Portsmouth
UKJ31,2020-07-01,87.82,16.51,18.18,Portsmouth
UKJ31,2020-10-01,93.26,17.39,17.2,Portsmouth
UKJ31,2021-01-01,104.27,17.75,17.53,Portsmouth
UKJ31,2021-04-01,115.99,20.84,17.51,Portsmouth
UKJ31,2021-07-01,122.65,22.92,17.75,Portsmouth
UKJ31,2021-10-01,131.77,23,17.38,Portsmouth
UKJ31,2022-01-01,136.62,30.99,17.37,Portsmouth
UKJ31,2022-04-01,142.41,37.73,19.19,Portsmouth
UKJ32,2019-01-01,65.3,11.27,20.82,Southampton
UKJ32,2019-04-01,73.23,12.57,22.58,Southampton
UKJ32,2019-07-01,78.45,15.11,22.27,Southampton
UKJ32,2019-10-01,80.94,17.25,17.79,Southampton
UKJ32,2020-01-01,81.22,18.62,18.12,Southampton
UKJ32,2020-04-01,83.67,22.25,18.12,Southampton
UKJ32,2020-07-01,89.3,25.19,17.2,Southampton
UKJ32,2020-10-01,97.59,31.93,15.84,Southampton
UKJ32,2021-01-01,112.94,41.17,15.8,Southampton
UKJ32,2021-04-01,131.04,59.49,15.3,Southampton
UKJ32,2021-07-01,143.36,71.06,14.81,Southampton
UKJ32,2021-10-01,151.17,75.85,16.81,Southampton
UKJ32,2022-01-01,163.24,92.77,13.9,Southampton
UKJ32,2022-04-01,167,103.18,14.53,Southampton
UKJ34,2019-01-01,31.71,10.3,27.38,Isle of Wight
UKJ34,2019-04-01,33,11.95,26.65,Isle of Wight
UKJ34,2019-07-01,34.44,14.19,24.88,Isle of Wight
UKJ34,2019-10-01,40.31,19.05,20.62,Isle of Wight
UKJ34,2020-01-01,39.79,18.43,19.63,Isle of Wight
UKJ34,2020-04-01,44.88,25.63,18.82,Isle of Wight
UKJ34,2020-07-01,42.21,25.02,20.34,Isle of Wight
UKJ34,2020-10-01,53.33,35.48,17.25,Isle of Wight
UKJ34,2021-01-01,61.69,44.46,17.4,Isle of Wight
UKJ34,2021-04-01,64.53,43.56,16.97,Isle of Wight
UKJ34,2021-07-01,58.63,38.83,19.32,Isle of Wight
UKJ34,2021-10-01,76.56,55.62,19.4,Isle of Wight
UKJ34,2022-01-01,87.69,61.99,16.43,Isle of Wight
UKJ34,2022-04-01,89.28,66.66,16.08,Isle of Wight
UKJ35,2019-01-01,64.05,10.88,20.27,South Hampshire
UKJ35,2019-04-01,69.83,11.88,23.74,South Hampshire
UKJ35,2019-07-01,72.42,13.38,19.32,South Hampshire
UKJ35,2019-10-01,73.57,14.47,18.17,South Hampshire
UKJ35,2020-01-01,73.54,14.58,17.3,South Hampshire
UKJ35,2020-04-01,75.14,14.77,18.08,South Hampshire
UKJ35,2020-07-01,75.92,15.43,17.28,South Hampshire
UKJ35,2020-10-01,83.23,16.38,17.38,South Hampshire
UKJ35,2021-01-01,93.57,17.12,16.84,South Hampshire
UKJ35,2021-04-01,107.07,18.02,17.92,South Hampshire
UKJ35,2021-07-01,113.17,18.53,17.64,South Hampshire
UKJ35,2021-10-01,124.36,20.24,18.01,South Hampshire
UKJ35,2022-01-01,123.58,21.62,17.5,South Hampshire
UKJ35,2022-04-01,127.25,23.46,17.57,South Hampshire
UKJ36,2019-01-01,43.91,10.11,31.37,Central Hampshire
UKJ36,2019-04-01,48.63,10.92,29.64,Central Hampshire
UKJ36,2019-07-01,52.71,12.17,25.53,Central Hampshire
UKJ36,2019-10-01,55.18,13.19,21.63,Central Hampshire
UKJ36,2020-01-01,54.81,13.33,21.22,Central Hampshire
UKJ36,2020-04-01,54.93,13.42,23.01,Central Hampshire
UKJ36,2020-07-01,55.94,14.39,22.04,Central Hampshire
UKJ36,2020-10-01,59.78,14.63,19.86,Central Hampshire
UKJ36,2021-01-01,65.68,15.47,21.01,Central Hampshire
UKJ36,2021-04-01,74.61,16.79,21.37,Central Hampshire
UKJ36,2021-07-01,79.48,17.19,23.21,Central Hampshire
UKJ36,2021-10-01,90.72,19.3,20.92,Central Hampshire
UKJ36,2022-01-01,91.64,21.14,18.76,Central Hampshire
UKJ36,2022-04-01,91.23,21.04,18.78,Central Hampshire
UKJ37,2019-01-01,58.21,12.17,20.27,North Hampshire
UKJ37,2019-04-01,62.88,12.69,19.85,North Hampshire
UKJ37,2019-07-01,67.45,15.06,18.58,North Hampshire
UKJ37,2019-10-01,68.43,15.41,16.91,North Hampshire
UKJ37,2020-01-01,66.96,15.37,15.46,North Hampshire
UKJ37,2020-04-01,70.31,15.93,18.04,North Hampshire
UKJ37,2020-07-01,72.37,17.18,15.77,North Hampshire
UKJ37,2020-10-01,79.13,18.72,14.64,North Hampshire
UKJ37,2021-01-01,86.29,18.65,15.03,North Hampshire
UKJ37,2021-04-01,101.56,20.2,15.36,North Hampshire
UKJ37,2021-07-01,108.74,21.51,16.35,North Hampshire
UKJ37,2021-10-01,117.59,22.19,16.43,North Hampshire
UKJ37,2022-01-01,120.17,24.53,15.36,North Hampshire
UKJ37,2022-04-01,122.66,25.52,15.15,North Hampshire
UKJ41,2019-01-01,74.69,10.74,15.61,Medway
UKJ41,2019-04-01,81.7,12.1,15.63,Medway
UKJ41,2019-07-01,84.37,14.35,15.66,Medway
UKJ41,2019-10-01,82.31,15.14,15,Medway
UKJ41,2020-01-01,82.26,15.67,15.29,Medway
UKJ41,2020-04-01,84.17,15.38,14.89,Medway
UKJ41,2020-07-01,86.5,16.67,14.03,Medway
UKJ41,2020-10-01,90.49,17.58,12.87,Medway
UKJ41,2021-01-01,99.94,19.02,13.36,Medway
UKJ41,2021-04-01,112.69,19.9,14.63,Medway
UKJ41,2021-07-01,118.57,21.42,14.13,Medway
UKJ41,2021-10-01,135.77,23.26,15.04,Medway
UKJ41,2022-01-01,138.01,24.31,14.98,Medway
UKJ41,2022-04-01,140.53,24.87,15.27,Medway
UKJ43,2019-01-01,52.65,10.74,19.24,Kent Thames Gateway
UKJ43,2019-04-01,56.39,11.26,21.45,Kent Thames Gateway
UKJ43,2019-07-01,60.7,12.62,17.76,Kent Thames Gateway
UKJ43,2019-10-01,60.53,13.31,17.32,Kent Thames Gateway
UKJ43,2020-01-01,61.83,13.87,16.9,Kent Thames Gateway
UKJ43,2020-04-01,64.86,14.67,16.6,Kent Thames Gateway
UKJ43,2020-07-01,65.95,16.24,15.01,Kent Thames Gateway
UKJ43,2020-10-01,75.21,17.25,13.55,Kent Thames Gateway
UKJ43,2021-01-01,80.59,17.29,14.64,Kent Thames Gateway
UKJ43,2021-04-01,89.72,18.97,15.56,Kent Thames Gateway
UKJ43,2021-07-01,99.6,22.97,14.23,Kent Thames Gateway
UKJ43,2021-10-01,108.05,23.88,14.87,Kent Thames Gateway
UKJ43,2022-01-01,115.18,25.35,13.5,Kent Thames Gateway
UKJ43,2022-04-01,118.37,27.49,14.15,Kent Thames Gateway
UKJ44,2019-01-01,41.36,9.82,23.89,East Kent
UKJ44,2019-04-01,41.91,10.2,26.1,East Kent
UKJ44,2019-07-01,43.4,10.82,23.17,East Kent
UKJ44,2019-10-01,44.85,11.52,22.52,East Kent
UKJ44,2020-01-01,44.6,11.63,22.85,East Kent
UKJ44,2020-04-01,46.01,11.97,22.68,East Kent
UKJ44,2020-07-01,46.25,12.78,20.76,East Kent
UKJ44,2020-10-01,54.44,15.53,18.41,East Kent
UKJ44,2021-01-01,60.12,15.86,17.72,East Kent
UKJ44,2021-04-01,65.21,16.24,17.67,East Kent
UKJ44,2021-07-01,72.85,18.76,18.49,East Kent
UKJ44,2021-10-01,81.76,20.6,17.32,East Kent
UKJ44,2022-01-01,84.16,23.02,16.55,East Kent
UKJ44,2022-04-01,90.39,25.82,17.11,East Kent
UKJ45,2019-01-01,50.01,10.43,24.84,Mid Kent
UKJ45,2019-04-01,54.2,10.94,24.66,Mid Kent
UKJ45,2019-07-01,58.29,12.37,22.75,Mid Kent
UKJ45,2019-10-01,59.17,13.06,20.73,Mid Kent
UKJ45,2020-01-01,58.91,13.59,20.71,Mid Kent
UKJ45,2020-04-01,60.93,14.51,20.23,Mid Kent
UKJ45,2020-07-01,62.33,14.81,20.49,Mid Kent
UKJ45,2020-10-01,72.82,18.58,18.14,Mid Kent
UKJ45,2021-01-01,78.34,18.15,20.29,Mid Kent
UKJ45,2021-04-01,86.5,19.66,17.88,Mid Kent
UKJ45,2021-07-01,94.04,22.15,16.91,Mid Kent
UKJ45,2021-10-01,103.82,24.2,17.61,Mid Kent
UKJ45,2022-01-01,118.11,32.73,15.08,Mid Kent
