id,quarter,avg_d,avg_u,avg_l,name
ES_02003,2019-10-01,92.89,77.95,21.36,Albacete
ES_02003,2020-01-01,101.78,80.94,21.78,Albacete
ES_02003,2020-04-01,100.15,79.09,25.5,Albacete
ES_02003,2020-07-01,102.58,83.45,22.32,Albacete
ES_02003,2020-10-01,131.47,100.16,21.19,Albacete
ES_02003,2021-01-01,129.55,105.04,21.08,Albacete
ES_02003,2021-04-01,158.49,108.22,20.87,Albacete
ES_02003,2021-07-01,152,112.64,20.03,Albacete
ES_02003,2021-10-01,175.15,136.33,17.32,Albacete
ES_02003,2022-01-01,190.79,146.03,19.03,Albacete
ES_02003,2022-04-01,195.91,151.92,19.21,Albacete
ES_03014,2019-01-01,96.43,81.81,25.57,Alicante / Alacant
ES_03014,2019-04-01,93.87,78.55,24.48,Alicante / Alacant
ES_03014,2019-07-01,93.76,85.29,24.91,Alicante / Alacant
ES_03014,2019-10-01,110.18,100.74,20.25,Alicante / Alacant
ES_03014,2020-01-01,110.43,96.86,18,Alicante / Alacant
ES_03014,2020-04-01,136.52,119.41,18.9,Alicante / Alacant
ES_03014,2020-07-01,127.07,111.58,16.85,Alicante / Alacant
ES_03014,2020-10-01,141.7,122.05,17.99,Alicante / Alacant
ES_03014,2021-01-01,145.84,126.66,15.35,Alicante / Alacant
ES_03014,2021-04-01,177.96,140.31,15.1,Alicante / Alacant
ES_03014,2021-07-01,181.71,145.19,17.16,Alicante / Alacant
ES_03014,2021-10-01,195.5,157.74,16,Alicante / Alacant
ES_03014,2022-01-01,200.14,162.67,15.42,Alicante / Alacant
ES_03014,2022-04-01,206.54,173.29,15.25,Alicante / Alacant
ES_03065,2019-01-01,71.26,64.97,29.91,Elche / Elx
ES_03065,2019-04-01,64.53,57.45,29.34,Elche / Elx
ES_03065,2019-07-01,68.28,64.03,29.66,Elche / Elx
ES_03065,2019-10-01,72.38,67.07,22.24,Elche / Elx
ES_03065,2020-01-01,81.29,71.92,23.62,Elche / Elx
ES_03065,2020-04-01,88.93,75.5,21.99,Elche / Elx
ES_03065,2020-07-01,92.56,81.38,26.72,Elche / Elx
ES_03065,2020-10-01,104.13,90.18,20.34,Elche / Elx
ES_03065,2021-01-01,125.65,111.79,19.26,Elche / Elx
ES_03065,2021-04-01,150.04,121.71,17.91,Elche / Elx
ES_03065,2021-07-01,142.73,117.19,17.82,Elche / Elx
ES_03065,2021-10-01,165.59,135.69,17.13,Elche / Elx
ES_03065,2022-01-01,178.76,149.01,16.22,Elche / Elx
ES_03065,2022-04-01,177.86,152.02,16.34,Elche / Elx
ES_04013,2019-01-01,87.47,72.64,36.55,Almería
ES_04013,2019-04-01,99.57,92.48,29.58,Almería
ES_04013,2019-07-01,99.19,87.89,31.23,Almería
ES_04013,2019-10-01,90.97,86.94,28.22,Almería
ES_04013,2020-01-01,99.99,86.51,25.68,Almería
ES_04013,2020-04-01,96.85,82.85,29.15,Almería
ES_04013,2020-07-01,107.56,99.56,28.02,Almería
ES_04013,2020-10-01,121.68,104.18,26.73,Almería
ES_04013,2021-01-01,157.15,134.44,26.02,Almería
ES_04013,2021-04-01,179.93,151.06,26.6,Almería
ES_04013,2021-07-01,196.82,174.84,25.4,Almería
ES_04013,2021-10-01,182.5,170.58,25.03,Almería
ES_04013,2022-01-01,206.21,176.46,26.88,Almería
ES_04013,2022-04-01,203.6,182.57,33.3,Almería
ES_06015,2019-01-01,88.13,79.55,26.8,Badajoz
ES_06015,2019-04-01,97.08,92.58,36.82,Badajoz
ES_06015,2019-07-01,100.12,95.85,17.87,Badajoz
ES_06015,2019-10-01,93.53,89.92,21.51,Badajoz
ES_06015,2020-01-01,102.38,99.11,16.94,Badajoz
ES_06015,2020-04-01,100.88,93.2,17.97,Badajoz
ES_06015,2020-07-01,114.73,110.66,16.31,Badajoz
ES_06015,2020-10-01,108.48,98.7,18.5,Badajoz
ES_06015,2021-01-01,132.27,115.4,18.76,Badajoz
ES_06015,2021-04-01,172.88,138.92,18.91,Badajoz
ES_06015,2021-07-01,164.6,130.41,21.45,Badajoz
ES_06015,2021-10-01,175.78,145.22,18.72,Badajoz
ES_06015,2022-01-01,189.21,167.77,16.79,Badajoz
ES_06015,2022-04-01,199.35,175.74,17.62,Badajoz
ES_07040,2019-01-01,96.57,80.91,23.03,Palma de Mallorca
ES_07040,2019-04-01,90.2,74.32,26.02,Palma de Mallorca
ES_07040,2019-07-01,86.77,78.54,21.82,Palma de Mallorca
ES_07040,2019-10-01,106.15,99.33,19.85,Palma de Mallorca
ES_07040,2020-01-01,117.27,103.31,19.65,Palma de Mallorca
ES_07040,2020-04-01,127.08,115.09,19.05,Palma de Mallorca
ES_07040,2020-07-01,127.81,114.26,20.65,Palma de Mallorca
ES_07040,2020-10-01,149.71,118.45,18.97,Palma de Mallorca
ES_07040,2021-01-01,154.44,132.89,18.16,Palma de Mallorca
ES_07040,2021-04-01,165.32,117.61,20.82,Palma de Mallorca
ES_07040,2021-07-01,153.27,119.96,19.88,Palma de Mallorca
ES_07040,2021-10-01,185.87,147.71,20.27,Palma de Mallorca
ES_07040,2022-01-01,193.82,156.51,18.17,Palma de Mallorca
ES_07040,2022-04-01,157.78,127.6,23.27,Palma de Mallorca
ES_08015,2019-01-01,129.52,118.81,9.46,Badalona
ES_08015,2019-04-01,137.44,129.94,12.33,Badalona
ES_08015,2019-07-01,136.37,126.14,10.74,Badalona
ES_08015,2019-10-01,134.56,124.68,10.19,Badalona
ES_08015,2020-01-01,142.64,130.8,9.79,Badalona
ES_08015,2020-04-01,146.23,129.12,10.95,Badalona
ES_08015,2020-07-01,169.08,149.44,11.13,Badalona
ES_08015,2020-10-01,181.01,159.99,10,Badalona
ES_08015,2021-01-01,182.89,159.77,10.78,Badalona
ES_08015,2021-04-01,197.64,162.1,10.12,Badalona
ES_08015,2021-07-01,210.5,177.04,8.82,Badalona
ES_08015,2021-10-01,234.51,206.51,8.1,Badalona
ES_08015,2022-01-01,237,204.67,9.4,Badalona
ES_08015,2022-04-01,253.9,221.89,8.59,Badalona
ES_08019,2019-01-01,103.6,92.42,13.57,Barcelona
ES_08019,2019-04-01,99.66,90.52,17.04,Barcelona
ES_08019,2019-07-01,105.68,101.67,13.75,Barcelona
ES_08019,2019-10-01,117.46,111.47,11.34,Barcelona
ES_08019,2020-01-01,127.04,118.59,9.34,Barcelona
ES_08019,2020-04-01,148.56,135.16,9.76,Barcelona
ES_08019,2020-07-01,159.09,144.59,9.92,Barcelona
ES_08019,2020-10-01,164.58,147.95,9.48,Barcelona
ES_08019,2021-01-01,170.19,152.11,9.66,Barcelona
ES_08019,2021-04-01,188.22,161.75,8.73,Barcelona
ES_08019,2021-07-01,182.85,163.8,8.34,Barcelona
ES_08019,2021-10-01,193.07,175.42,8.43,Barcelona
ES_08019,2022-01-01,200.44,183.62,7.79,Barcelona
ES_08019,2022-04-01,191.58,179.06,8.72,Barcelona
ES_08101,2019-01-01,120.61,108,13.64,"Hospitalet de Llobregat, L'"
ES_08101,2019-04-01,126.27,115.94,13.51,"Hospitalet de Llobregat, L'"
ES_08101,2019-07-01,125.73,121.31,10.43,"Hospitalet de Llobregat, L'"
ES_08101,2019-10-01,134.69,125.03,8.37,"Hospitalet de Llobregat, L'"
ES_08101,2020-01-01,141.61,128.94,9.36,"Hospitalet de Llobregat, L'"
ES_08101,2020-04-01,158.98,142.4,15.73,"Hospitalet de Llobregat, L'"
ES_08101,2020-07-01,173.1,155.82,9.01,"Hospitalet de Llobregat, L'"
ES_08101,2020-10-01,172.72,155.37,9.46,"Hospitalet de Llobregat, L'"
ES_08101,2021-01-01,187.84,165.42,8.99,"Hospitalet de Llobregat, L'"
ES_08101,2021-04-01,209.15,178.08,7.92,"Hospitalet de Llobregat, L'"
ES_08101,2021-07-01,213.82,191.84,7.49,"Hospitalet de Llobregat, L'"
ES_08101,2021-10-01,225.78,207.4,7.37,"Hospitalet de Llobregat, L'"
ES_08101,2022-01-01,235.96,221.49,7.18,"Hospitalet de Llobregat, L'"
ES_08101,2022-04-01,226.58,213.41,8.02,"Hospitalet de Llobregat, L'"
ES_08121,2019-01-01,120.67,111.39,11.32,Mataró
ES_08121,2019-04-01,128.47,120.07,14.77,Mataró
ES_08121,2019-07-01,118.2,113.45,12.65,Mataró
ES_08121,2019-10-01,125.9,117.41,12.15,Mataró
ES_08121,2020-01-01,136.11,119.94,12.6,Mataró
ES_08121,2020-04-01,139.32,126.31,13.15,Mataró
ES_08121,2020-07-01,158.74,144.69,10.72,Mataró
ES_08121,2020-10-01,155.63,142.25,10.26,Mataró
ES_08121,2021-01-01,165.26,156.24,10.09,Mataró
ES_08121,2021-04-01,199.05,171.71,9.45,Mataró
ES_08121,2021-07-01,203.86,190.47,7.9,Mataró
ES_08121,2021-10-01,215.52,193.56,8.6,Mataró
ES_08121,2022-01-01,230.18,207.9,8.81,Mataró
ES_08121,2022-04-01,242.55,223.64,10.17,Mataró
ES_08187,2019-01-01,124.47,119.63,11.38,Sabadell
ES_08187,2019-04-01,136.56,134.37,13.35,Sabadell
ES_08187,2019-07-01,135.19,132.44,10.5,Sabadell
ES_08187,2019-10-01,136.32,130.26,8.52,Sabadell
ES_08187,2020-01-01,135.99,127.95,7.98,Sabadell
ES_08187,2020-04-01,148.56,138.53,11.83,Sabadell
ES_08187,2020-07-01,168.98,160.53,10.56,Sabadell
ES_08187,2020-10-01,167.68,154.87,9.71,Sabadell
ES_08187,2021-01-01,179.64,170.2,9.75,Sabadell
ES_08187,2021-04-01,186.81,169.78,8.19,Sabadell
ES_08187,2021-07-01,213.78,198.69,7.29,Sabadell
ES_08187,2021-10-01,226.6,210.66,7.31,Sabadell
ES_08187,2022-01-01,235.09,214.66,10.34,Sabadell
ES_08187,2022-04-01,240.23,227.68,7.91,Sabadell
ES_08245,2019-01-01,140.15,136.03,11.02,Santa Coloma de Gramenet
ES_08245,2019-04-01,144.1,138.1,10.79,Santa Coloma de Gramenet
ES_08245,2019-07-01,145.61,144.86,9.65,Santa Coloma de Gramenet
ES_08245,2019-10-01,143.01,138.77,8.45,Santa Coloma de Gramenet
ES_08245,2020-01-01,141.9,134.39,8.5,Santa Coloma de Gramenet
ES_08245,2020-04-01,149.5,140.8,9.1,Santa Coloma de Gramenet
ES_08245,2020-07-01,164.65,149.76,9.97,Santa Coloma de Gramenet
ES_08245,2020-10-01,174.66,157.23,8.69,Santa Coloma de Gramenet
ES_08245,2021-01-01,181.07,161.91,10.02,Santa Coloma de Gramenet
ES_08245,2021-04-01,196.25,169.48,10.46,Santa Coloma de Gramenet
ES_08245,2021-07-01,206.33,180.74,8.22,Santa Coloma de Gramenet
ES_08245,2021-10-01,222.52,202.66,7.26,Santa Coloma de Gramenet
ES_08245,2022-01-01,232.86,205.72,8.97,Santa Coloma de Gramenet
ES_08245,2022-04-01,246.59,223.93,8.58,Santa Coloma de Gramenet
ES_08279,2019-01-01,123.39,113.23,10.94,Terrassa
ES_08279,2019-04-01,138,126.5,11.85,Terrassa
ES_08279,2019-07-01,132.44,127.33,9.94,Terrassa
ES_08279,2019-10-01,144.91,135.51,9.07,Terrassa
ES_08279,2020-01-01,150.74,141,7.36,Terrassa
ES_08279,2020-04-01,145.83,136.31,9.98,Terrassa
ES_08279,2020-07-01,168.05,154.18,10.63,Terrassa
ES_08279,2020-10-01,163.58,154.21,11.34,Terrassa
ES_08279,2021-01-01,182.15,166.52,11.13,Terrassa
ES_08279,2021-04-01,199.31,176.47,9.91,Terrassa
ES_08279,2021-07-01,216.05,194.94,7.84,Terrassa
ES_08279,2021-10-01,229.71,210.73,8.09,Terrassa
ES_08279,2022-01-01,233.68,209.43,8.01,Terrassa
ES_08279,2022-04-01,244.4,221.72,8.35,Terrassa
ES_09059,2019-01-01,104.81,92.31,26.82,Burgos
ES_09059,2019-04-01,98.31,86.2,27.44,Burgos
ES_09059,2019-07-01,103.76,84.56,29.96,Burgos
ES_09059,2019-10-01,108.32,95.58,22.58,Burgos
ES_09059,2020-01-01,110.61,92.77,23.59,Burgos
ES_09059,2020-04-01,140.04,120.47,17.84,Burgos
ES_09059,2020-07-01,142.27,118.6,16.51,Burgos
ES_09059,2020-10-01,159.61,123.67,18.1,Burgos
ES_09059,2021-01-01,167.09,130.45,16.97,Burgos
ES_09059,2021-04-01,185.9,146.4,15.69,Burgos
ES_09059,2021-07-01,184.69,151.12,15.58,Burgos
ES_09059,2021-10-01,208.71,175.34,14.34,Burgos
ES_09059,2022-01-01,228.97,186.51,16.95,Burgos
ES_09059,2022-04-01,217.03,184.39,13.72,Burgos
ES_11004,2019-01-01,102.76,99.02,32.22,Algeciras
ES_11004,2019-04-01,127.07,113.03,26.76,Algeciras
ES_11004,2019-07-01,104.9,90.8,29.58,Algeciras
ES_11004,2019-10-01,117.25,104.52,32.63,Algeciras
ES_11004,2020-01-01,99.46,93.2,26.46,Algeciras
ES_11004,2020-04-01,111.02,96.51,27.61,Algeciras
ES_11004,2020-07-01,120.2,112.34,29.11,Algeciras
ES_11004,2020-10-01,132.55,114.34,22.41,Algeciras
ES_11004,2021-01-01,151.68,134.02,20.17,Algeciras
ES_11004,2021-04-01,158.21,126.59,28.82,Algeciras
ES_11004,2021-07-01,162.68,133.67,28.88,Algeciras
ES_11004,2021-10-01,190.38,145.33,24.65,Algeciras
ES_11004,2022-01-01,207.01,171.32,23.57,Algeciras
ES_11004,2022-04-01,208.78,172.2,22.79,Algeciras
ES_11012,2019-01-01,89.01,67.32,27.64,Cádiz
ES_11012,2019-04-01,87.37,67.19,24.21,Cádiz
ES_11012,2019-07-01,96.96,75.7,24.24,Cádiz
ES_11012,2019-10-01,97.23,74.65,25.54,Cádiz
ES_11012,2020-01-01,120.65,85.35,19.82,Cádiz
ES_11012,2020-04-01,135.42,98.19,20.91,Cádiz
ES_11012,2020-07-01,123.38,94.22,23.47,Cádiz
ES_11012,2020-10-01,139.43,102.12,20.22,Cádiz
ES_11012,2021-01-01,155.44,112.79,19.1,Cádiz
ES_11012,2021-04-01,175.03,123.17,20.37,Cádiz
ES_11012,2021-07-01,164.9,118.27,23.55,Cádiz
ES_11012,2021-10-01,181.8,136.48,22.39,Cádiz
ES_11012,2022-01-01,190.8,135.83,27.61,Cádiz
ES_11012,2022-04-01,174.42,124.7,24.44,Cádiz
ES_11020,2019-01-01,106.19,90.01,33.06,Jerez de la Frontera
ES_11020,2019-04-01,108.34,95.75,29.51,Jerez de la Frontera
ES_11020,2019-07-01,97.48,94.27,24.77,Jerez de la Frontera
ES_11020,2019-10-01,110.68,96.25,28.37,Jerez de la Frontera
ES_11020,2020-01-01,111.02,93.06,31.61,Jerez de la Frontera
ES_11020,2020-04-01,107.92,88.73,29.38,Jerez de la Frontera
ES_11020,2020-07-01,114.64,102.63,36.43,Jerez de la Frontera
ES_11020,2020-10-01,116.45,93.53,54.6,Jerez de la Frontera
ES_11020,2021-01-01,145.45,125.11,30.14,Jerez de la Frontera
ES_11020,2021-04-01,162.5,125.4,36.49,Jerez de la Frontera
ES_11020,2021-07-01,156.48,119.15,22.74,Jerez de la Frontera
ES_11020,2021-10-01,188.53,149.96,34.78,Jerez de la Frontera
ES_11020,2022-01-01,181.9,142.98,28.45,Jerez de la Frontera
ES_11020,2022-04-01,185.67,152.77,21.92,Jerez de la Frontera
ES_12040,2019-01-01,101.94,86.7,21.22,Castellón de la Plana / Castelló de la Plana
ES_12040,2019-04-01,112.71,97.79,23.59,Castellón de la Plana / Castelló de la Plana
ES_12040,2019-07-01,119.87,106.3,21.18,Castellón de la Plana / Castelló de la Plana
ES_12040,2019-10-01,110.83,94.94,20.59,Castellón de la Plana / Castelló de la Plana
ES_12040,2020-01-01,107,90.27,21.02,Castellón de la Plana / Castelló de la Plana
ES_12040,2020-04-01,114.65,96.74,19.48,Castellón de la Plana / Castelló de la Plana
ES_12040,2020-07-01,117.49,101.99,20.2,Castellón de la Plana / Castelló de la Plana
ES_12040,2020-10-01,127.28,109.04,19.02,Castellón de la Plana / Castelló de la Plana
ES_12040,2021-01-01,162.04,133.44,15.25,Castellón de la Plana / Castelló de la Plana
ES_12040,2021-04-01,179.09,143.15,14.18,Castellón de la Plana / Castelló de la Plana
ES_12040,2021-07-01,186.65,156.98,15.17,Castellón de la Plana / Castelló de la Plana
ES_12040,2021-10-01,190.83,159.71,12.97,Castellón de la Plana / Castelló de la Plana
ES_12040,2022-01-01,194.34,163.34,12.49,Castellón de la Plana / Castelló de la Plana
ES_12040,2022-04-01,190.36,150.9,13.9,Castellón de la Plana / Castelló de la Plana
ES_14021,2019-01-01,95.35,84.21,31.38,Córdoba
ES_14021,2019-04-01,85.38,75.48,34.29,Córdoba
ES_14021,2019-07-01,98.88,86.74,26.54,Córdoba
ES_14021,2019-10-01,95.21,84.45,22.18,Córdoba
ES_14021,2020-01-01,94.1,84.43,20.36,Córdoba
ES_14021,2020-04-01,96.34,86.22,20.79,Córdoba
ES_14021,2020-07-01,112.98,100.69,19.42,Córdoba
ES_14021,2020-10-01,132.13,120.05,18.02,Córdoba
ES_14021,2021-01-01,147.94,127.06,18.29,Córdoba
ES_14021,2021-04-01,164.07,126.09,20.49,Córdoba
ES_14021,2021-07-01,152.37,117.12,22.02,Córdoba
ES_14021,2021-10-01,169.54,133.23,21.71,Córdoba
ES_14021,2022-01-01,166.57,135.59,19.97,Córdoba
ES_14021,2022-04-01,170.08,141.25,22.74,Córdoba
ES_15030,2019-01-01,103.35,85.54,22.97,"Coruña, A"
ES_15030,2019-04-01,109.81,90.44,23.15,"Coruña, A"
ES_15030,2019-07-01,106.63,87.07,22.28,"Coruña, A"
ES_15030,2019-10-01,110.06,92.97,22.2,"Coruña, A"
ES_15030,2020-01-01,117.18,96.7,18.79,"Coruña, A"
ES_15030,2020-04-01,127.86,105.98,15.98,"Coruña, A"
ES_15030,2020-07-01,125.06,107.23,17.62,"Coruña, A"
ES_15030,2020-10-01,149.1,121.83,15.4,"Coruña, A"
ES_15030,2021-01-01,162.64,131.3,15.79,"Coruña, A"
ES_15030,2021-04-01,192.95,150.91,16.11,"Coruña, A"
ES_15030,2021-07-01,185.45,148.11,18.89,"Coruña, A"
ES_15030,2021-10-01,209.67,163.51,18.27,"Coruña, A"
ES_15030,2022-01-01,221.45,177.19,18.53,"Coruña, A"
ES_15030,2022-04-01,217.73,174.69,17.71,"Coruña, A"
ES_17079,2019-01-01,114.62,97.57,13.74,Girona
ES_17079,2019-04-01,102.03,92.11,17.28,Girona
ES_17079,2019-07-01,107.09,103.49,13.44,Girona
ES_17079,2019-10-01,117.86,115,12.38,Girona
ES_17079,2020-01-01,123.8,118.74,13.58,Girona
ES_17079,2020-04-01,135.56,130.96,14.56,Girona
ES_17079,2020-07-01,139.94,136.51,14.17,Girona
ES_17079,2020-10-01,136.07,123.22,12.38,Girona
ES_17079,2021-01-01,145.69,142.33,14.62,Girona
ES_17079,2021-04-01,178.6,139.05,15.5,Girona
ES_17079,2021-07-01,185.83,164.51,15.62,Girona
ES_17079,2021-10-01,187.94,170.03,18.03,Girona
ES_17079,2022-01-01,185.94,166.3,17.18,Girona
ES_17079,2022-04-01,191.96,173.14,18.46,Girona
ES_18087,2019-01-01,87.18,77.07,32.49,Granada
ES_18087,2019-04-01,80.6,73.96,36.22,Granada
ES_18087,2019-07-01,81.48,68.27,34.76,Granada
ES_18087,2019-10-01,85.53,77.26,32.17,Granada
ES_18087,2020-01-01,97.29,85.42,28.12,Granada
ES_18087,2020-04-01,115.15,102.31,27.92,Granada
ES_18087,2020-07-01,119.81,110.03,26.87,Granada
ES_18087,2020-10-01,128.84,109.5,25.47,Granada
ES_18087,2021-01-01,154.15,136.61,23.51,Granada
ES_18087,2021-04-01,166.71,134.31,25.12,Granada
ES_18087,2021-07-01,166.13,132.46,21.51,Granada
ES_18087,2021-10-01,182.39,154.98,21.94,Granada
ES_18087,2022-01-01,183,160.28,21.32,Granada
ES_18087,2022-04-01,172.32,143.88,21.75,Granada
ES_20069,2019-01-01,93.03,74.11,24.08,Donostia / San Sebastián
ES_20069,2019-04-01,97.38,76.8,23.58,Donostia / San Sebastián
ES_20069,2019-07-01,93.16,77.49,23.78,Donostia / San Sebastián
ES_20069,2019-10-01,104.89,87.26,21.64,Donostia / San Sebastián
ES_20069,2020-01-01,112.66,83.08,19.94,Donostia / San Sebastián
ES_20069,2020-04-01,115.09,95.4,19.47,Donostia / San Sebastián
ES_20069,2020-07-01,111.4,100.35,18.95,Donostia / San Sebastián
ES_20069,2020-10-01,127.41,115.33,20.25,Donostia / San Sebastián
ES_20069,2021-01-01,157.08,140.96,18.28,Donostia / San Sebastián
ES_20069,2021-04-01,177.34,140.4,18.98,Donostia / San Sebastián
ES_20069,2021-07-01,167.66,136.62,19.86,Donostia / San Sebastián
ES_20069,2021-10-01,186.06,144.93,16.76,Donostia / San Sebastián
ES_20069,2022-01-01,207.14,172.43,16.19,Donostia / San Sebastián
ES_20069,2022-04-01,192.17,162.59,17.37,Donostia / San Sebastián
ES_21041,2019-01-01,119.81,105.96,23,Huelva
ES_21041,2019-04-01,118.67,105.89,19.35,Huelva
ES_21041,2019-07-01,118.46,107.01,17.82,Huelva
ES_21041,2019-10-01,109.03,99.26,16.54,Huelva
ES_21041,2020-01-01,123.44,105.03,18.17,Huelva
ES_21041,2020-04-01,132.71,112.58,16.18,Huelva
ES_21041,2020-07-01,136.12,116.24,16.71,Huelva
ES_21041,2020-10-01,145.46,116.61,14.87,Huelva
ES_21041,2021-01-01,164.32,126.85,13.96,Huelva
ES_21041,2021-04-01,186.13,132.5,14.77,Huelva
ES_21041,2021-07-01,183.98,141.48,16.27,Huelva
ES_21041,2021-10-01,199.49,173.58,15.65,Huelva
ES_21041,2022-01-01,211.72,181.31,12.8,Huelva
ES_21041,2022-04-01,226.36,184.51,13.23,Huelva
ES_23050,2019-01-01,110.81,88.3,27.03,Jaén
ES_23050,2019-04-01,117.27,97.63,30.32,Jaén
ES_23050,2019-07-01,107.85,90.42,26.47,Jaén
ES_23050,2019-10-01,118.98,95.07,26.59,Jaén
ES_23050,2020-01-01,110.51,82.9,25.64,Jaén
ES_23050,2020-04-01,105.61,84.02,30.79,Jaén
ES_23050,2020-07-01,132.37,103.83,23.79,Jaén
ES_23050,2020-10-01,133.01,104.62,25.89,Jaén
ES_23050,2021-01-01,136.16,114.71,25.25,Jaén
ES_23050,2021-04-01,152.15,118.42,26.59,Jaén
ES_23050,2021-07-01,192.71,157.88,24.44,Jaén
ES_23050,2021-10-01,201.54,157.37,22.83,Jaén
ES_23050,2022-01-01,205.31,164.63,22.01,Jaén
ES_23050,2022-04-01,193.97,158.17,24.33,Jaén
ES_24089,2019-01-01,129.38,104.53,18.4,León
ES_24089,2019-04-01,121.64,97.78,21.09,León
ES_24089,2019-07-01,125.55,102.4,18.14,León
ES_24089,2019-10-01,109.57,98.86,18.6,León
ES_24089,2020-01-01,130.88,114.54,16.54,León
ES_24089,2020-04-01,130.7,112.24,16.35,León
ES_24089,2020-07-01,139.67,121.39,16.64,León
ES_24089,2020-10-01,146.07,117.88,15.12,León
ES_24089,2021-01-01,169.93,133.39,15.55,León
ES_24089,2021-04-01,191.08,148.42,16.13,León
ES_24089,2021-07-01,188.21,150.99,18.72,León
ES_24089,2021-10-01,213.73,165.27,15.19,León
ES_24089,2022-01-01,230.22,175.32,19.04,León
ES_24089,2022-04-01,197.91,148.7,19.75,León
ES_25120,2019-01-01,113.43,103.53,15.92,Lleida
ES_25120,2019-04-01,104.01,91.36,21.31,Lleida
ES_25120,2019-07-01,113.05,88.59,24.51,Lleida
ES_25120,2019-10-01,112.16,98.51,15.28,Lleida
ES_25120,2020-01-01,112.46,101.31,15.37,Lleida
ES_25120,2020-04-01,117.57,113.53,15.84,Lleida
ES_25120,2020-07-01,127.15,123.5,17.24,Lleida
ES_25120,2020-10-01,127.01,116.45,16.58,Lleida
ES_25120,2021-01-01,148.64,137.7,14.71,Lleida
ES_25120,2021-04-01,166.2,111.67,16.76,Lleida
ES_25120,2021-07-01,185.35,136.1,18,Lleida
ES_25120,2021-10-01,191.35,154.81,20.52,Lleida
ES_25120,2022-01-01,200.01,162.62,16.89,Lleida
ES_25120,2022-04-01,189.16,153.87,16.88,Lleida
ES_26089,2019-01-01,124.92,98.38,24.58,Logroño
ES_26089,2019-04-01,126.8,108.07,19.68,Logroño
ES_26089,2019-07-01,117.33,101.78,19.35,Logroño
ES_26089,2019-10-01,123.44,110.28,18.83,Logroño
ES_26089,2020-01-01,126.53,102.9,18.18,Logroño
ES_26089,2020-04-01,124.61,107.45,18.86,Logroño
ES_26089,2020-07-01,143.96,130.19,17.86,Logroño
ES_26089,2020-10-01,167.4,138.45,16.16,Logroño
ES_26089,2021-01-01,161.16,141.35,16.49,Logroño
ES_26089,2021-04-01,203.93,162.78,16.72,Logroño
ES_26089,2021-07-01,168.04,138.76,16.36,Logroño
ES_26089,2021-10-01,185.73,152.72,17.07,Logroño
ES_26089,2022-01-01,230.2,178.97,15.38,Logroño
ES_26089,2022-04-01,210.12,168.85,16.99,Logroño
ES_28005,2019-01-01,155.24,134.18,8.88,Alcalá de Henares
ES_28005,2019-04-01,145.67,132.87,8.58,Alcalá de Henares
ES_28005,2019-07-01,134.6,121.66,7.45,Alcalá de Henares
ES_28005,2019-10-01,147.17,135.94,6.85,Alcalá de Henares
ES_28005,2020-01-01,155.07,135.08,7.11,Alcalá de Henares
ES_28005,2020-04-01,160.88,144.58,6.13,Alcalá de Henares
ES_28005,2020-07-01,178.68,157.89,6.41,Alcalá de Henares
ES_28005,2020-10-01,175.05,150.12,5.92,Alcalá de Henares
ES_28005,2021-01-01,207.52,171.3,5.93,Alcalá de Henares
ES_28005,2021-04-01,216.77,184.74,5.79,Alcalá de Henares
